#AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, AOASimple, BaroA, COM1, COM2, CRS, DensityRatio, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 OilP, E1 OilT, E1 RPM, FQtyL, FQtyR, GndSpd, HAL, HCDI, HDG, HPLfd, HPLwas, IAS, LatAc, MagVar, NormAc, OAT, Pitch, Roll, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), volt1, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd, number_events = 0
AltAGL, AltB, AltGPS, AltMSL, AltMSL Lag Diff, amp1, AOASimple, BaroA, COM1, COM2, CRS, DensityRatio, E1 EGT Divergence, E1 EGT1, E1 EGT2, E1 EGT3, E1 EGT4, E1 FFlow, E1 OilP, E1 OilT, E1 RPM, FQtyL, FQtyR, GndSpd, HAL, HCDI, HDG, HPLfd, HPLwas, IAS, LatAc, MagVar, NormAc, OAT, Pitch, Roll, Stall Index, TAS, Total Fuel, TRK, True Airspeed(ft/min), volt1, VPLwas, VSpd, VSpd Calculated, VSpdG, WndDr, WndSpd
3075.0, 4559.7, 4491.3, 4571.3, 12.400000000000546, 2.5, 1.247418377285685, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 63.12999999999988, 1500.0, 1538.63, 1553.32, 1490.19, 9.47, 77.66, 188.82, 2574.1, 18.46, 13.79, 112.86, 1852.0, 0.392, 275.9, 13.5, 10.0, 115.14, -0.02, 4.3, 0.01, 11.5, 1.1, -0.41, 0.083161225152379, 124.0, 32.25, 273.3, 11573.315661703924, 28.0, 12.0, 60.36, -30.0, 15.7, -54.0, 13.12
3075.0, 4558.7, 4491.1, 4571.1, 10.800000000000182, 2.6, 1.2375336983049587, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 61.36000000000013, 1498.19, 1537.49, 1552.17, 1490.81, 9.46, 77.77, 188.79, 2576.3, 18.52, 13.76, 112.92, 1852.0, 0.392, 276.0, 13.0, 10.0, 115.05, 0.0, 4.3, 0.04, 11.5, 1.09, -0.1, 0.08250224655366392, 124.0, 32.28, 273.2, 11564.269297195036, 28.0, 12.0, 25.18, -30.0, -11.8, -53.9, 13.12
3075.0, 4558.7, 4491.2, 4571.2, 9.800000000000182, 2.7, 0.9924663016950412, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 59.940000000000055, 1498.06, 1535.65, 1551.01, 1491.07, 9.45, 77.62, 188.8, 2577.6, 18.54, 13.71, 113.02, 1852.0, 0.393, 276.0, 13.5, 10.0, 115.05, -0.01, 4.3, 0.03, 11.5, 1.14, 0.51, 0.06616442011300275, 124.0, 32.25, 273.1, 11564.269297195036, 28.0, 12.0, -5.56, 30.0, -3.9, -53.8, 13.12
3075.0, 4559.7, 4491.3, 4571.3, 8.699999999999818, 2.7, 1.062556011403913, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 60.3900000000001, 1498.44, 1535.9, 1551.13, 1490.74, 9.44, 77.85, 188.86, 2573.0, 18.53, 13.87, 113.05, 1852.0, 0.393, 276.0, 13.5, 10.0, 115.12, -0.0, 4.3, 0.02, 11.5, 1.21, 0.9, 0.07083706742692754, 124.0, 32.4, 273.3, 11571.305358479727, 28.0, 12.0, -2.96, 30.0, 0.0, -53.7, 13.12
3075.0, 4559.7, 4491.6, 4571.6, 8.5, 2.6, 1.617277673969124, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 61.52999999999997, 1499.96, 1538.93, 1551.96, 1490.43, 9.4, 77.52, 188.85, 2578.3, 18.53, 13.7, 113.07, 1852.0, 0.393, 276.3, 13.5, 11.0, 115.25, 0.0, 4.3, 0.03, 11.5, 1.47, 0.82, 0.10781851159794159, 124.0, 32.230000000000004, 273.2, 11584.37232943701, 28.0, 12.0, 11.08, -30.0, 7.9, -53.6, 13.11
3076.0, 4558.7, 4492.1, 4572.2, 7.699999999999818, 2.6, 1.53, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 64.60000000000014, 1498.75, 1539.42, 1552.88, 1488.28, 9.38, 77.67, 188.82, 2575.8, 18.4, 13.73, 113.03, 1852.0, 0.393, 276.2, 13.5, 11.0, 115.35, -0.01, 4.3, -0.01, 11.5, 1.53, 0.62, 0.10200000000000001, 124.0, 32.129999999999995, 273.3, 11594.423845557996, 28.0, 12.0, -1.82, 0.0, 43.3, -53.5, 13.1
3076.0, 4559.7, 4492.1, 4572.1, 6.400000000000546, 2.6, 1.0882780696443, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 66.13000000000011, 1498.57, 1538.46, 1554.19, 1488.06, 9.39, 77.64, 188.77, 2574.0, 18.36, 13.82, 112.96, 1852.0, 0.393, 276.3, 13.5, 10.0, 115.28, 0.0, 4.3, -0.0, 11.5, 1.53, 0.23, 0.07255187130962, 124.0, 32.18, 273.4, 11587.387784273307, 28.0, 12.0, 8.59, 90.0, 70.9, -53.5, 13.09
3071.0, 4561.7, 4493.4, 4573.4, 6.599999999999454, 2.6, 1.0778561683123384, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 64.47000000000003, 1499.4, 1538.45, 1553.84, 1489.37, 9.37, 77.9, 188.72, 2574.7, 18.45, 13.75, 112.9, 1852.0, 0.394, 276.4, 13.0, 10.0, 115.17, -0.0, 4.3, -0.0, 11.5, 1.52, 0.16, 0.07185707788748923, 124.0, 32.2, 273.4, 11576.331116540221, 28.0, 12.0, 27.06, 90.0, 74.8, -53.4, 13.07
3072.0, 4562.7, 4494.4, 4574.4, 6.0, 2.5, 1.2451878743997786, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 62.450000000000045, 1500.99, 1536.87, 1552.54, 1490.09, 9.4, 77.83, 188.69, 2576.2, 18.45, 13.78, 112.8, 1852.0, 0.394, 276.4, 13.5, 10.0, 115.15, -0.0, 4.3, 0.02, 11.5, 1.54, -0.01, 0.08301252495998526, 124.0, 32.23, 273.5, 11574.320813316024, 28.0, 12.0, 54.86, 60.0, 66.9, -53.3, 13.06
3070.0, 4563.7, 4495.7, 4575.7, 5.800000000000182, 2.5, 1.1078945562796343, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 60.1099999999999, 1500.29, 1537.17, 1550.62, 1490.51, 9.4, 77.71, 188.64, 2576.3, 18.39, 13.77, 112.74, 1852.0, 0.394, 276.2, 14.0, 11.0, 115.18, -0.01, 4.3, -0.0, 11.5, 1.55, -0.24, 0.07385963708530895, 124.0, 32.16, 273.5, 11577.336268152321, 28.0, 12.0, 63.61, 90.0, 78.7, -53.3, 13.05
3074.0, 4565.7, 4496.7, 4576.7, 5.399999999999636, 2.6, 0.8081247441716937, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 60.299999999999955, 1499.79, 1536.17, 1551.54, 1491.24, 9.45, 77.64, 188.68, 2575.9, 18.31, 13.72, 112.68, 1852.0, 0.394, 276.1, 14.0, 11.0, 115.24, -0.01, 4.3, -0.01, 11.5, 1.25, -0.16, 0.053874982944779576, 124.0, 32.03, 273.4, 11583.36717782491, 28.0, 12.0, 73.91, 90.0, 66.9, -53.3, 13.04
3074.0, 4566.7, 4497.0, 4577.0, 5.899999999999636, 2.6, 0.8627095459199438, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 58.97000000000003, 1498.83, 1536.69, 1550.73, 1491.76, 9.42, 77.87, 188.7, 2575.1, 18.42, 13.78, 112.7, 1852.0, 0.394, 276.1, 14.0, 11.0, 115.24, 0.0, 4.3, -0.02, 11.5, 1.01, 0.03, 0.05751396972799625, 124.0, 32.2, 273.2, 11583.36717782491, 28.0, 12.0, 75.99, 30.0, 15.7, -53.3, 13.02
3078.0, 4566.7, 4497.6, 4577.6, 6.400000000000546, 2.7, 0.8873799769985105, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 61.09999999999991, 1497.22, 1536.73, 1552.83, 1491.73, 9.42, 77.5, 188.72, 2571.9, 18.54, 13.8, 112.78, 1852.0, 0.394, 275.9, 14.0, 10.0, 115.17, -0.01, 4.3, -0.02, 11.5, 0.74, 0.15, 0.05915866513323403, 124.0, 32.34, 273.3, 11576.331116540221, 28.0, 12.0, 39.21, -30.0, -35.4, -53.3, 13.01
3079.0, 4565.7, 4495.8, 4575.9, 4.599999999999454, 2.7, 0.7449401945529135, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 62.66000000000008, 1497.4, 1536.82, 1554.02, 1491.36, 9.4, 77.74, 188.74, 2572.5, 18.56, 13.71, 112.94, 1852.0, 0.394, 276.1, 13.5, 10.0, 115.1, -0.0, 4.3, -0.02, 11.5, 0.45, 0.54, 0.049662679636860906, 124.0, 32.269999999999996, 273.3, 11569.295055255528, 28.0, 12.0, 11.06, -60.0, -94.5, -53.3, 13.0
3077.0, 4564.7, 4493.7, 4573.7, 2.0999999999994543, 2.6, 1.099529659927628, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 64.34999999999991, 1498.31, 1537.01, 1555.01, 1490.66, 9.4, 77.72, 188.74, 2576.3, 18.43, 13.72, 113.17, 1852.0, 0.395, 276.4, 14.0, 10.0, 115.17, -0.0, 4.3, -0.02, 11.5, 0.51, 0.56, 0.07330197732850854, 124.0, 32.15, 273.3, 11576.331116540221, 28.0, 12.0, -25.61, -120.0, -129.9, -53.3, 12.98
3075.0, 4561.7, 4491.7, 4571.7, -0.5, 2.6, 1.2285076430932524, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 62.63000000000011, 1498.91, 1537.93, 1553.99, 1491.36, 9.45, 77.77, 188.72, 2581.3, 18.4, 13.76, 113.42, 1852.0, 0.395, 276.4, 14.0, 11.0, 115.37, -0.0, 4.3, 0.0, 11.5, 0.64, 0.92, 0.08190050953955015, 124.0, 32.16, 273.4, 11596.434148782195, 28.0, 12.0, -80.84, -120.0, -129.9, -53.3, 12.97
3074.0, 4560.7, 4490.1, 4570.1, -2.0, 2.5, 1.0037153067167912, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 62.819999999999936, 1497.6, 1539.49, 1553.06, 1490.24, 9.46, 77.81, 188.7, 2580.6, 18.49, 13.75, 113.62, 1852.0, 0.395, 276.4, 14.0, 11.0, 115.58, -0.01, 4.3, 0.01, 11.5, 0.71, 0.86, 0.06691435378111942, 125.0, 32.239999999999995, 273.5, 11617.542332636265, 28.0, 12.0, -106.79, -60.0, -106.3, -53.4, 12.96
3072.0, 4559.7, 4488.6, 4568.6, -4.799999999999272, 2.5, 0.9265908260730915, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 63.159999999999854, 1497.88, 1539.43, 1552.3, 1489.14, 9.46, 77.93, 188.74, 2579.6, 18.55, 13.76, 113.75, 1852.0, 0.395, 276.7, 14.0, 11.0, 115.79, 0.01, 4.3, 0.01, 11.5, 0.78, 0.92, 0.06177272173820611, 125.0, 32.31, 273.6, 11638.650516490337, 28.0, 12.0, -90.9, -30.0, -78.7, -53.4, 12.95
3070.0, 4559.7, 4486.5, 4566.5, -7.899999999999636, 2.5, 0.89, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 62.62999999999988, 1499.14, 1537.75, 1553.08, 1490.45, 9.48, 77.97, 188.76, 2583.2, 18.37, 13.74, 113.87, 1852.0, 0.395, 276.7, 14.0, 10.0, 115.96, -0.01, 4.3, 0.01, 11.5, 0.89, 0.75, 0.059333333333333335, 125.0, 32.11, 273.8, 11655.738093896014, 28.0, 12.0, -77.63, 0.0, -51.2, -53.4, 12.94
3070.0, 4559.7, 4486.1, 4566.1, -9.599999999999454, 2.6, 1.1161113164332752, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 61.429999999999836, 1499.64, 1538.72, 1552.84, 1491.41, 9.5, 77.85, 188.82, 2586.4, 18.52, 13.75, 113.95, 1852.0, 0.395, 277.3, 13.5, 10.0, 116.17, 0.01, 4.3, 0.01, 11.5, 0.97, 0.67, 0.07440742109555168, 125.0, 32.269999999999996, 274.0, 11676.846277750086, 28.0, 12.0, -17.69, -30.0, -43.3, -53.4, 12.93
3069.0, 4558.7, 4485.9, 4565.9, -10.800000000000182, 2.5, 1.2757474801523725, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 60.799999999999955, 1498.78, 1538.74, 1553.05, 1492.25, 9.53, 77.86, 188.88, 2587.8, 18.33, 13.71, 113.99, 1852.0, 0.394, 276.9, 14.0, 10.0, 116.46, -0.02, 4.3, 0.01, 11.5, 1.13, 0.76, 0.08504983201015817, 126.0, 32.04, 274.0, 11705.995674500946, 28.0, 12.0, -26.78, -30.0, -11.8, -53.3, 12.93
3070.0, 4558.7, 4486.2, 4566.2, -10.800000000000182, 2.7, 1.3, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 61.38999999999987, 1498.1, 1539.54, 1553.62, 1492.23, 9.49, 78.1, 188.89, 2585.9, 18.46, 13.78, 113.97, 1852.0, 0.394, 277.3, 14.0, 10.0, 116.57, 0.0, 4.3, 0.01, 11.5, 1.3, 0.66, 0.08666666666666668, 126.0, 32.24, 274.1, 11717.052342234032, 28.0, 12.0, -29.93, 0.0, 19.7, -53.3, 12.93
3071.0, 4558.7, 4487.1, 4567.1, -10.5, 2.7, 1.2988291226914983, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 62.059999999999945, 1497.5, 1539.92, 1554.09, 1492.03, 9.51, 77.8, 188.86, 2585.8, 18.44, 13.66, 113.89, 1852.0, 0.394, 277.1, 14.0, 11.0, 116.59, -0.01, 4.3, 0.03, 11.5, 1.59, 1.09, 0.0865886081794332, 126.0, 32.1, 274.2, 11719.06264545823, 28.0, 12.0, -24.6, 60.0, 47.2, -53.2, 12.94
3073.0, 4560.7, 4489.2, 4569.2, -6.699999999999818, 2.7, 1.3987291918857734, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 59.429999999999836, 1497.43, 1540.91, 1553.83, 1494.4, 9.49, 78.01, 188.83, 2585.6, 18.37, 13.77, 113.75, 1852.0, 0.393, 277.5, 14.0, 11.0, 116.55, -0.0, 4.3, 0.02, 11.5, 1.69, 0.87, 0.09324861279238489, 126.0, 32.14, 274.3, 11715.042039009835, 28.0, 12.0, 7.0, 60.0, 98.4, -53.2, 12.95
3073.0, 4560.7, 4492.8, 4572.8, -0.8999999999996362, 2.7, 1.5384039425145952, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 57.450000000000045, 1497.63, 1540.72, 1552.45, 1495.0, 9.5, 78.0, 188.79, 2582.2, 18.35, 13.66, 113.56, 1852.0, 0.393, 277.8, 14.0, 10.0, 116.42, 0.01, 4.3, 0.04, 11.5, 1.83, 1.07, 0.10256026283430635, 126.0, 32.010000000000005, 274.4, 11701.975068052552, 28.0, 12.0, 23.93, 60.0, 137.8, -53.1, 12.96
3079.0, 4562.7, 4495.4, 4575.4, 3.699999999999818, 2.6, 1.1602410935300136, 30.0, 122.8, 124.575, 273.7, 1.0150089753108464, 59.23000000000002, 1500.0, 1539.82, 1554.0, 1494.77, 9.48, 77.94, 188.8, 2581.4, 18.3, 13.77, 113.35, 1852.0, 0.392, 277.6, 13.5, 10.0, 116.3, -0.0, 4.3, 0.01, 11.5, 1.89, 0.58, 0.07734940623533423, 125.0, 32.07, 274.6, 11689.91324870737, 28.0, 12.0, 56.77, 150.0, 165.4, -53.1, 12.97
3082.0, 4565.7, 4498.6, 4578.6, 8.5, 2.5, 0.9724678518709097, 30.0, 125.875, 124.575, 273.7, 1.0150089753108464, 59.039999999999964, 1500.85, 1538.9, 1553.77, 1494.73, 9.47, 77.74, 188.72, 2579.9, 18.48, 13.73, 113.11, 1852.0, 0.392, 277.9, 14.0, 10.0, 116.06, -0.0, 4.3, -0.02, 11.5, 1.85, 0.0, 0.06483119012472731, 125.0, 32.21, 274.7, 11665.789610017002, 28.0, 12.0, 86.44, 180.0, 181.1, -53.0, 12.99
3085.0, 4568.7, 4501.6, 4581.6, 13.0, 2.6, 1.353880204461431, 30.0, 125.875, 124.575, 273.7, 1.0150089753108464, 58.51999999999998, 1499.82, 1539.0, 1552.22, 1493.7, 9.47, 77.7, 188.61, 2579.3, 18.46, 13.75, 112.92, 1852.0, 0.391, 277.9, 14.0, 10.0, 115.84, 0.0, 4.3, 0.03, 11.5, 1.94, -0.53, 0.09025868029742874, 125.0, 32.21, 274.7, 11643.676274550831, 28.0, 12.0, 124.35, 120.0, 177.2, -52.9, 13.01
3089.0, 4569.7, 4505.1, 4585.1, 18.600000000000364, 2.6, 1.3429680027314095, 30.0, 125.875, 124.575, 273.7, 1.0150089753108464, 59.1400000000001, 1499.86, 1539.88, 1552.96, 1493.82, 9.48, 77.78, 188.59, 2574.6, 18.32, 13.74, 112.7, 1852.0, 0.39, 277.4, 13.5, 11.0, 115.66, -0.0, 4.3, -0.02, 11.5, 1.93, -0.69, 0.08953120018209397, 125.0, 32.06, 274.6, 11625.583545533054, 28.0, 12.0, 128.89, 120.0, 196.9, -52.8, 13.03
3091.0, 4572.7, 4507.5, 4587.5, 21.399999999999636, 2.6, 0.8041668182578181, 30.0, 125.875, 124.575, 273.7, 1.0150089753108464, 57.549999999999955, 1500.86, 1540.77, 1551.76, 1494.21, 9.46, 77.57, 188.63, 2574.2, 18.4, 13.81, 112.53, 1852.0, 0.39, 277.3, 13.5, 11.0, 115.34, -0.01, 4.3, -0.05, 11.5, 1.54, 1.12, 0.053611121217187876, 124.0, 32.21, 274.5, 11593.418693945898, 28.0, 12.0, 120.68, 150.0, 169.3, -52.7, 13.04
3091.0, 4574.7, 4507.8, 4587.8, 21.900000000000546, 2.5, 0.5823760598673491, 30.0, 125.875, 124.575, 273.7, 1.0150089753108464, 58.0, 1500.25, 1540.16, 1550.79, 1492.79, 9.47, 77.4, 188.63, 2569.4, 18.7, 13.71, 112.43, 1852.0, 0.39, 277.6, 13.5, 11.0, 115.06, -0.02, 4.3, -0.03, 11.5, 1.32, 2.48, 0.03882507065782327, 124.0, 32.41, 274.5, 11565.274448807135, 28.0, 12.0, 141.49, 150.0, 102.4, -52.6, 13.06
3092.0, 4577.7, 4508.4, 4588.4, 22.199999999999818, 2.5, 0.48898209444466034, 30.0, 125.875, 124.575, 273.7, 1.0150089753108464, 58.179999999999836, 1498.44, 1539.53, 1550.12, 1491.94, 9.43, 77.69, 188.65, 2577.5, 18.63, 13.67, 112.41, 1852.0, 0.389, 278.4, 13.0, 10.0, 114.88, 0.01, 4.3, -0.03, 11.5, 1.08, 2.01, 0.03259880629631069, 124.0, 32.3, 274.9, 11547.18171978936, 28.0, 12.0, 141.95, 120.0, 47.2, -52.5, 13.07
3092.0, 4578.7, 4508.2, 4588.2, 21.099999999999454, 2.6, 1.05, 30.0, 125.875, 124.575, 273.7, 1.0150089753108464, 57.36999999999989, 1498.21, 1537.05, 1548.25, 1490.88, 9.43, 77.78, 188.71, 2577.5, 18.46, 13.57, 112.41, 1852.0, 0.388, 278.7, 13.0, 11.0, 115.06, 0.02, 4.3, -0.02, 11.5, 1.05, 2.2, 0.07, 124.0, 32.03, 275.2, 11565.274448807135, 28.0, 12.0, 131.18, 0.0, 7.9, -52.4, 13.09
3095.0, 4577.7, 4507.9, 4587.9, 18.699999999999818, 2.6, 0.78, 30.0, 125.875, 124.575, 273.7, 1.0150089753108464, 59.52999999999997, 1499.63, 1535.36, 1549.75, 1490.22, 9.39, 77.57, 188.76, 2573.8, 18.36, 13.84, 112.47, 1852.0, 0.387, 278.6, 13.0, 11.0, 115.25, -0.0, 4.3, -0.02, 11.5, 0.78, 1.25, 0.052000000000000005, 124.0, 32.2, 275.6, 11584.37232943701, 28.0, 12.0, 61.16, 0.0, -11.8, -52.3, 13.11
3095.0, 4578.7, 4506.9, 4587.0, 14.199999999999818, 2.7, 0.67, 30.0, 125.875, 124.575, 273.7, 1.0150089753108464, 62.86999999999989, 1501.21, 1535.54, 1551.53, 1488.66, 9.45, 77.64, 188.71, 2576.3, 18.63, 13.68, 112.61, 1852.0, 0.386, 279.1, 13.0, 11.0, 115.27, 0.0, 4.3, 0.01, 11.5, 0.67, 0.74, 0.04466666666666667, 124.0, 32.31, 275.8, 11586.382632661207, 28.0, 12.0, 29.27, 0.0, -47.2, -52.2, 13.13
3094.0, 4577.7, 4506.0, 4586.1, 10.700000000000728, 2.6, 0.8640715134371448, 30.0, 125.875, 124.575, 273.7, 1.0150089753108464, 63.5, 1501.53, 1534.92, 1552.38, 1488.88, 9.41, 77.65, 188.67, 2578.8, 18.43, 13.7, 112.74, 1852.0, 0.385, 279.0, 13.0, 11.0, 115.44, 0.0, 4.3, 0.02, 11.5, 0.57, -0.07, 0.057604767562476324, 125.0, 32.129999999999995, 275.8, 11603.470210066884, 28.0, 12.0, 2.09, -60.0, -66.9, -52.1, 13.16
3093.0, 4576.7, 4505.5, 4585.5, 6.899999999999636, 2.6, 1.000384857582083, 30.0, 125.875, 124.575, 273.7, 1.0150089753108464, 63.960000000000036, 1501.12, 1534.33, 1553.0, 1489.04, 9.42, 77.57, 188.67, 2581.9, 18.3, 13.68, 112.96, 1852.0, 0.383, 279.0, 13.0, 11.0, 115.63, 0.01, 4.3, 0.01, 11.5, 0.56, -0.91, 0.06669232383880554, 125.0, 31.98, 275.7, 11622.568090696757, 28.0, 12.0, -35.49, -90.0, -86.6, -51.9, 13.19
3085.0, 4574.7, 4504.3, 4584.3, 2.699999999999818, 2.6, 0.8765908260730915, 30.0, 125.875, 124.575, 273.7, 1.0150089753108464, 64.93000000000006, 1500.18, 1533.46, 1554.15, 1489.22, 9.44, 77.57, 188.69, 2584.8, 18.27, 13.7, 113.15, 1852.0, 0.382, 278.7, 13.0, 10.0, 115.79, 0.0, 4.3, 0.02, 11.5, 0.73, -1.27, 0.058439388404872755, 125.0, 31.97, 275.6, 11638.650516490337, 28.0, 12.0, -72.13, -30.0, -78.7, -51.8, 13.22
3084.0, 4575.7, 4504.0, 4583.8, -1.300000000000182, 2.6, 1.0, 30.0, 125.875, 124.575, 273.7, 1.0150089753108464, 63.580000000000155, 1500.34, 1535.54, 1554.16, 1490.58, 9.48, 77.43, 188.77, 2587.6, 18.44, 13.72, 113.33, 1852.0, 0.381, 278.7, 13.0, 11.0, 116.03, 0.01, 4.3, 0.01, 11.5, 1.0, -1.69, 0.06666666666666667, 125.0, 32.160000000000004, 275.4, 11662.774155180705, 28.0, 12.0, -44.94, 0.0, -35.4, -51.7, 13.25
3075.0, 4574.7, 4504.5, 4584.3, -3.199999999999818, 2.6, -0.11191977279889453, 30.0, 125.875, 124.575, 273.7, 1.0150089753108464, 62.929999999999836, 1500.74, 1538.0, 1553.58, 1490.65, 9.52, 77.87, 188.83, 2585.7, 18.43, 13.66, 113.38, 1852.0, 0.38, 278.1, 13.0, 11.0, 116.38, -0.01, 4.3, 0.02, 11.5, 1.23, -1.8, 0.007461318186592969, 126.0, 32.09, 275.3, 11697.954461604157, 28.0, 12.0, -42.75, 275.99999999999454, 11.8, -51.6, 13.29
3076.0, 4584.9, 4505.8, 4585.6, -2.199999999999818, 2.4, -1.933246527358177, 30.01, 125.875, 124.575, 273.7, 1.0153473116359502, 61.49000000000001, 1501.92, 1539.47, 1552.56, 1491.07, 9.48, 77.76, 188.85, 2585.9, 18.43, 13.74, 113.4, 1852.0, 0.379, 277.9, 13.0, 11.0, 116.53, 0.0, 4.3, -0.01, 11.5, 1.2, -1.69, 0.12888310182387847, 126.0, 32.17, 275.0, 11711.080051737134, 28.0, 12.0, -21.76, 645.0, 63.0, -51.5, 13.32
3084.0, 4596.2, 4506.6, 4586.4, -2.0, 2.6, -2.1194164237068023, 30.02, 125.875, 124.575, 273.7, 1.0156856479610537, 60.08999999999992, 1501.77, 1540.52, 1552.05, 1491.96, 9.49, 77.96, 188.81, 2582.7, 18.26, 13.64, 113.4, 1852.0, 0.379, 277.6, 13.5, 11.0, 116.52, -0.0, 4.3, 0.01, 11.5, 1.16, -1.53, 0.14129442824712016, 126.0, 31.900000000000002, 274.7, 11708.124526232763, 28.0, 12.0, 29.99, 675.0, 66.9, -51.5, 13.36
3087.0, 4607.4, 4506.3, 4586.1, -2.0999999999994543, 2.6, -1.2879447399958357, 30.03, 125.875, 124.575, 273.7, 1.0160239842861574, 59.1400000000001, 1501.2, 1541.07, 1552.26, 1493.12, 9.47, 77.62, 188.73, 2582.5, 18.24, 13.76, 113.42, 1852.0, 0.379, 277.2, 13.5, 11.0, 116.49, -0.01, 4.3, -0.08, 11.5, 0.49, -1.74, 0.08586298266638905, 126.0, 32.0, 274.3, 11703.16101099588, 28.0, 12.0, 58.29, 365.99999999999454, 35.4, -51.4, 13.39
3088.0, 4608.4, 4504.3, 4584.1, -3.7999999999992724, 2.7, 0.3869835524519129, 30.03, 125.875, 124.575, 273.7, 1.0160239842861574, 62.700000000000045, 1500.46, 1540.63, 1554.28, 1491.58, 9.49, 77.68, 188.75, 2581.5, 18.44, 13.67, 113.56, 1852.0, 0.378, 277.0, 13.0, 10.0, 116.53, -0.0, 4.3, -0.08, 11.5, -0.05, -1.37, 0.025798903496794194, 126.0, 32.11, 274.0, 11707.179608647524, 28.0, 12.0, 91.26, -90.0, -82.7, -51.4, 13.42
3084.0, 4604.4, 4500.4, 4580.3, -6.699999999999818, 2.8, 0.9848815064731702, 30.03, 125.875, 124.575, 273.7, 1.0160239842861574, 64.20000000000005, 1499.85, 1539.73, 1554.65, 1490.45, 9.52, 78.14, 188.78, 2588.7, 18.36, 13.66, 113.83, 1852.0, 0.378, 276.9, 13.0, 11.0, 116.68, 0.0, 4.3, -0.05, 11.5, -0.47, -1.3, 0.06565876709821135, 126.0, 32.019999999999996, 273.8, 11722.249349841182, 28.0, 12.0, 20.01, -300.0, -196.9, -51.4, 13.45
3079.0, 4598.4, 4495.3, 4575.1, -11.0, 2.7, 1.3176022315640648, 30.03, 125.875, 124.575, 273.7, 1.0160239842861574, 63.33999999999992, 1500.81, 1538.42, 1554.98, 1491.64, 9.5, 77.89, 188.8, 2594.6, 18.18, 13.62, 114.22, 1852.0, 0.379, 276.7, 13.0, 11.0, 116.92, -0.0, 4.3, 0.02, 11.5, -0.57, -0.79, 0.08784014877093765, 126.0, 31.799999999999997, 273.6, 11746.360935751038, 28.0, 12.0, -150.15, -390.0, -283.5, -51.5, 13.49
3070.0, 4591.4, 4490.0, 4569.9, -15.600000000000364, 2.6, 1.24452795571271, 30.03, 125.875, 124.575, 273.7, 1.0160239842861574, 59.710000000000036, 1501.36, 1539.28, 1552.56, 1492.85, 9.48, 78.04, 188.86, 2597.4, 18.16, 13.66, 114.69, 1852.0, 0.378, 276.6, 13.0, 11.0, 117.11, -0.01, 4.3, 0.01, 11.5, -0.35, -0.3, 0.08296853038084734, 126.0, 31.82, 273.6, 11765.449274596338, 28.0, 12.0, -288.57, -330.0, -303.1, -51.5, 13.52
3070.0, 4587.4, 4486.3, 4566.1, -18.199999999999818, 2.6, 1.013064402297578, 30.03, 125.875, 124.575, 273.7, 1.0160239842861574, 61.669999999999845, 1501.69, 1539.17, 1554.8, 1493.13, 9.5, 77.93, 188.88, 2598.0, 18.32, 13.58, 115.11, 1852.0, 0.379, 276.8, 13.5, 11.0, 117.29, 0.0, 4.3, 0.03, 11.5, 0.0, -0.51, 0.06753762681983853, 127.0, 31.9, 273.5, 11783.532964028731, 28.0, 12.0, -304.86, -210.0, -259.8, -51.5, 13.54
